@relation 'TrainingData-weka.filters.unsupervised.attribute.Remove-R1,3-4,18-weka.filters.unsupervised.attribute.Remove-R3-4'

@attribute ' Behaviour' {0,1,2,3}
@attribute ' Orientation' numeric
@attribute ' DistanceToEnemyBase' numeric
@attribute ' DistanceToOwnBase' numeric
@attribute ' DistanceToEnemyFlagScore' numeric
@attribute ' DistanceToOwnFlagScore' numeric
@attribute ' DistanceToEnemyFlagSpawn' numeric
@attribute ' DistanceToOwnFlagSpawn' numeric
@attribute ' Visibility' numeric
@attribute ' DistanceToNearestEnemy' numeric
@attribute ' seesEnemy' {0,1}
@attribute ' GameState' numeric

@data
1,-2.402643,75,51,47,55,19,19,27,999999,0,3
1,-2.401038,74,52,46,54,18,18,25,999999,0,3
1,-2.748975,74,52,46,54,18,18,25,999999,0,3
1,-2.997867,74,52,46,54,18,18,25,999999,0,3
1,-3.05575,73,53,45,53,17,17,24,999999,0,3
1,-3.069213,73,53,45,53,17,17,24,999999,0,3
1,-3.072344,72,54,44,52,16,16,22,999999,0,3
1,-2.882285,72,54,44,52,16,16,22,999999,0,3
1,-2.746079,72,54,44,52,16,16,22,999999,0,3
1,-2.714398,72,56,46,54,16,16,21,999999,0,3
1,-2.70703,72,56,46,54,16,16,21,999999,0,3
1,-2.705316,72,56,46,54,16,16,21,999999,0,3
1,-2.704918,73,57,47,55,17,17,18,999999,0,3
1,-2.351317,79,33,51,59,29,29,57,999999,0,3
1,1.407902,63,63,51,53,7,7,24,999999,0,3
1,1.379742,63,63,51,53,7,7,24,999999,0,3
1,2.568184,63,63,51,53,7,7,24,999999,0,3
1,-2.292143,62,34,20,28,40,40,65,15,1,3
1,-2.141635,62,34,20,28,40,40,65,15,1,3
1,-1.704922,80,30,52,60,30,30,53,999999,0,3
1,-2.461985,79,31,51,59,29,29,50,999999,0,3
1,-2.369328,79,33,51,59,29,29,57,999999,0,3
1,-2.347776,79,35,51,59,29,29,58,999999,0,3
1,-2.342764,79,35,51,59,29,29,58,999999,0,3
1,-3.050534,79,35,51,59,29,29,58,999999,0,3
1,2.958973,78,36,50,58,28,28,57,999999,0,3
1,-2.702155,77,37,49,57,27,27,57,999999,0,3
1,-2.226803,78,38,50,58,28,28,57,999999,0,3
1,-2.116254,78,40,50,58,26,26,55,999999,0,3
1,-2.090541,78,40,50,58,26,26,55,999999,0,3
1,-2.084561,79,41,51,59,25,25,53,999999,0,3
1,-2.083623,79,43,51,59,23,23,49,999999,0,3
1,-2.170197,79,43,51,59,23,23,49,999999,0,3
1,-2.915532,79,43,51,59,23,23,49,999999,0,3
1,-3.08887,79,43,51,59,23,23,49,999999,0,3
1,-3.129185,78,44,50,58,22,22,46,999999,0,3
1,-3.121717,75,47,47,55,19,19,25,999999,0,3
1,-3.087302,74,48,46,54,18,18,21,999999,0,3
1,-3.079298,74,48,46,54,18,18,21,999999,0,3
1,-3.077436,73,49,45,53,17,17,21,999999,0,3
1,-3.077264,72,50,44,52,16,16,22,999999,0,3
1,2.883402,71,51,43,51,15,15,25,999999,0,3
1,2.652861,71,51,43,51,15,15,25,999999,0,3
1,2.599243,71,51,43,51,15,15,25,999999,0,3
1,2.586773,70,52,42,50,14,14,24,999999,0,3
1,2.583872,70,52,42,50,14,14,24,999999,0,3
1,2.583198,69,51,41,49,13,13,27,999999,0,3
1,2.24536,68,52,42,50,12,12,27,999999,0,3
1,1.656353,68,52,42,50,12,12,27,999999,0,3
1,1.519372,67,51,41,49,11,11,32,999999,0,3
1,2.089133,67,51,41,49,11,11,32,999999,0,3
1,2.511775,67,51,41,49,11,11,32,999999,0,3
1,2.610065,67,51,41,49,11,11,32,999999,0,3
1,2.632927,65,51,41,49,9,9,34,999999,0,3
1,2.638244,65,51,41,49,9,9,34,999999,0,3
1,2.677853,64,52,42,50,8,8,32,999999,0,3
1,2.745066,64,52,42,50,8,8,32,999999,0,3
1,2.7607,64,52,42,50,8,8,32,999999,0,3
1,2.764336,63,53,43,51,7,7,28,999999,0,3
1,2.765182,62,52,42,50,8,8,22,999999,0,3
1,2.765379,62,52,42,50,8,8,22,999999,0,3
1,2.765425,61,53,43,51,7,7,25,999999,0,3
1,2.797437,61,53,43,51,7,7,25,999999,0,3
1,2.820317,60,54,42,50,6,6,28,999999,0,3
1,2.504037,60,54,42,50,6,6,28,999999,0,3
1,2.237858,59,53,41,49,7,7,27,999999,0,3
1,2.175955,59,53,41,49,7,7,27,999999,0,3
1,2.161557,58,54,42,48,6,6,28,999999,0,3
1,2.158209,57,53,41,47,7,7,26,999999,0,3
1,2.762894,57,53,41,47,7,7,26,999999,0,3
1,-2.464445,58,54,42,48,6,6,28,999999,0,3
1,-2.218891,58,54,42,48,6,6,28,999999,0,3
1,-2.161782,57,55,43,47,5,5,33,999999,0,3
1,-2.148499,58,56,44,48,4,4,31,999999,0,3
1,-3.118905,57,55,43,47,5,5,33,999999,0,3
1,2.788817,56,56,44,46,4,4,34,23,1,3
1,2.701498,56,56,44,46,4,4,34,22,1,3
1,2.681189,56,56,44,46,4,4,34,22,1,3
1,2.676465,55,57,45,45,3,3,34,21,1,3
1,2.675366,55,57,45,45,3,3,34,21,1,3
1,2.675111,54,56,44,44,4,4,34,20,1,3
1,2.675052,53,57,45,43,3,3,31,20,1,3
1,2.820895,53,57,45,43,3,3,31,19,1,3
1,3.075292,53,57,45,43,3,3,31,999999,0,3
1,3.134455,52,58,46,42,4,4,26,999999,0,3
1,-3.13497,52,58,46,42,4,4,26,999999,0,3
1,-3.131769,51,59,47,41,5,5,21,999999,0,3
1,-3.131473,51,59,47,41,5,5,21,999999,0,3
1,-2.654599,51,59,47,41,5,5,21,999999,0,3
1,-1.822854,51,59,47,41,5,5,21,999999,0,3
1,-1.62942,52,60,48,42,4,4,27,999999,0,3
1,-1.204756,52,60,48,42,4,4,27,999999,0,3
1,-0.922892,53,59,47,43,3,3,28,999999,0,3
1,-0.857342,54,60,48,44,2,2,28,999999,0,3
1,-0.842095,54,60,48,44,2,2,28,999999,0,3
1,-0.838549,54,60,48,44,2,2,28,999999,0,3
1,-0.837515,56,60,48,46,0,0,30,999999,0,3
1,-0.837515,56,60,48,46,0,0,30,999999,0,3
1,-2.019386,57,61,49,47,1,1,30,21,1,3
1,1.035979,56,60,48,46,0,0,30,18,1,3
1,1.03683,56,58,46,46,2,2,32,18,1,3
1,1.037027,56,58,46,46,2,2,32,18,1,3
1,1.037073,56,58,46,46,2,2,32,17,1,3
1,1.037084,55,57,45,45,3,3,34,17,1,3
1,1.037087,55,57,45,45,3,3,34,17,1,3
1,1.037087,56,56,44,46,4,4,34,17,1,3
1,1.037087,55,55,43,45,5,5,34,17,1,3
1,1.037087,55,55,43,45,5,5,34,16,1,3
1,1.037087,55,55,43,45,5,5,34,16,1,3
1,1.037087,55,55,43,45,5,5,34,16,1,3
1,-2.940524,55,55,43,45,5,5,34,16,1,3
1,-2.404321,55,55,43,45,5,5,34,999999,0,3
1,-2.27962,56,56,44,46,4,4,34,999999,0,3
1,-2.250616,55,57,45,45,3,3,34,999999,0,3
1,-1.162643,49,59,13,5,41,41,45,999999,0,3
1,-1.162643,49,59,13,5,41,41,45,999999,0,3
1,-1.499637,49,59,13,5,41,41,45,999999,0,3
1,-2.087411,49,59,13,5,41,41,45,999999,0,3
1,-2.224105,48,58,14,6,40,40,45,999999,0,3
1,-2.255899,47,59,15,7,39,39,41,999999,0,3
1,-2.263294,47,59,15,7,39,39,41,999999,0,3
1,-2.265013,46,58,16,8,38,38,44,999999,0,3
1,-2.265413,46,58,16,8,38,38,44,999999,0,3
1,-2.265506,45,59,17,9,37,37,40,27,1,3
1,-2.265528,45,59,17,9,37,37,40,26,1,3
1,-2.265533,44,58,18,10,36,36,46,26,1,3
1,-2.265534,44,58,18,10,36,36,46,25,1,3
1,-2.95049,43,59,19,11,35,35,45,24,1,3
1,-2.976013,43,59,19,11,35,35,45,24,1,3
1,-2.620435,43,59,19,11,35,35,45,23,1,3
1,-2.537741,41,59,21,13,35,35,45,22,1,3
1,-2.518507,41,59,21,13,35,35,45,21,1,3
1,-2.514034,41,59,21,13,35,35,45,23,1,3
1,-1.563873,41,59,21,13,35,35,45,999999,0,3
1,-1.196867,40,58,22,14,34,34,44,999999,0,3
1,-1.111516,40,58,22,14,34,34,44,999999,0,3
1,-1.091664,40,58,22,14,34,34,44,999999,0,3
1,-1.087047,41,57,23,15,33,33,35,999999,0,3
1,-1.085973,40,56,22,14,32,32,42,999999,0,3
1,-1.085723,39,55,23,15,31,31,37,999999,0,3
1,-1.085665,39,55,23,15,31,31,37,999999,0,3
1,-1.410865,38,54,24,16,30,30,32,999999,0,3
1,-1.622935,38,54,24,16,30,30,32,999999,0,3
1,-1.672257,38,54,24,16,30,30,32,999999,0,3
1,-1.683729,37,53,25,17,29,29,38,999999,0,3
1,-1.686397,37,53,25,17,29,29,38,999999,0,3
1,-1.687017,37,53,25,17,29,29,38,999999,0,3
1,-1.687161,36,52,26,18,28,28,42,999999,0,3
1,-2.043187,36,52,26,18,28,28,42,19,1,3
0,-2.731465,80,4,52,60,56,56,20,999999,0,3
0,-2.731465,80,4,52,60,56,56,20,999999,0,3
0,-2.770495,80,4,52,60,56,56,20,999999,0,3
0,-2.897345,80,4,52,60,56,56,20,999999,0,3
0,-2.926849,80,4,52,60,56,56,20,999999,0,3
0,-2.933711,81,5,53,61,55,55,20,999999,0,3
0,-2.935307,80,6,52,60,54,54,20,999999,0,3
0,-3.014212,79,7,51,59,53,53,22,999999,0,3
0,-3.032565,78,8,50,58,52,52,24,999999,0,3
0,-3.036834,78,8,50,58,52,52,24,999999,0,3
0,-3.037827,77,9,49,57,51,51,32,999999,0,3
0,-2.627888,77,11,49,57,49,49,30,999999,0,3
0,-2.147864,77,11,49,57,49,49,30,999999,0,3
0,-2.276678,78,12,50,58,48,48,26,999999,0,3
0,-2.306638,77,13,49,57,47,47,33,999999,0,3
0,-2.313607,78,14,50,58,46,46,32,999999,0,3
0,-2.315227,77,15,49,57,45,45,33,999999,0,3
0,-2.402722,77,17,49,57,43,43,35,999999,0,3
0,-2.423072,78,18,50,58,42,42,38,999999,0,3
0,-2.427806,77,19,49,57,41,41,38,999999,0,3
0,-2.378104,78,20,50,58,40,40,42,999999,0,3
0,-2.358726,77,21,49,57,39,39,43,999999,0,3
0,-2.35422,77,23,49,57,37,37,50,999999,0,3
0,-2.355544,77,23,49,57,37,37,50,999999,0,3
0,-2.356217,77,25,49,57,35,35,52,999999,0,3
0,-2.356374,77,25,49,57,35,35,52,999999,0,3
0,-2.35641,77,27,49,57,33,33,39,999999,0,3
0,-1.906205,78,28,50,58,32,32,39,999999,0,3
0,-1.584384,79,29,51,59,31,31,48,999999,0,3
0,-1.747124,79,29,51,59,31,31,48,999999,0,3
0,-2.144101,80,30,52,60,30,30,53,999999,0,3
0,-2.796695,79,31,51,59,29,29,50,999999,0,3
0,-2.948464,78,32,50,58,28,28,45,999999,0,3
0,-2.710924,78,34,50,58,28,28,55,999999,0,3
0,-2.655679,77,35,49,57,27,27,56,999999,0,3
0,-2.553731,77,35,49,57,27,27,56,999999,0,3
0,-2.395344,78,36,50,58,28,28,57,999999,0,3
0,-2.358505,77,37,49,57,27,27,57,999999,0,3
0,2.662733,77,39,49,57,27,27,55,999999,0,3
0,2.439298,77,39,49,57,27,27,55,999999,0,3
0,2.811683,76,40,48,56,26,26,53,999999,0,3
0,2.963574,76,40,48,56,26,26,53,999999,0,3
0,2.998902,76,40,48,56,26,26,53,999999,0,3
0,3.007118,75,41,47,55,25,25,50,999999,0,3
0,-2.337052,75,41,47,55,25,25,50,999999,0,3
0,-2.118669,75,41,47,55,25,25,50,999999,0,3
0,-2.067879,76,42,48,56,24,24,47,999999,0,3
0,-2.056066,76,42,48,56,24,24,47,999999,0,3
0,-2.053319,75,43,47,55,23,23,39,999999,0,3
0,-2.05268,76,44,48,56,22,22,41,999999,0,3
0,-2.052531,76,44,48,56,22,22,41,999999,0,3
0,-2.052496,76,44,48,56,22,22,41,999999,0,3
0,-2.052489,77,45,49,57,21,21,42,999999,0,3
0,-2.686666,76,46,48,56,20,20,33,999999,0,3
0,-3.13999,76,46,48,56,20,20,33,999999,0,3
0,-3.071456,76,46,48,56,20,20,33,999999,0,3
0,-3.02875,75,47,47,55,19,19,25,999999,0,3
0,-3.018818,75,47,47,55,19,19,25,999999,0,3
0,-3.016508,74,48,46,54,18,18,21,999999,0,3
0,-3.01597,74,48,46,54,18,18,21,999999,0,3
0,3.135753,74,48,46,54,18,18,21,999999,0,3
0,3.041723,73,49,45,53,17,17,21,999999,0,3
0,3.019852,73,49,45,53,17,17,21,999999,0,3
0,3.014766,72,50,44,52,16,16,22,999999,0,3
0,3.013583,72,50,44,52,16,16,22,999999,0,3
0,3.013397,71,51,43,51,15,15,25,999999,0,3
0,2.972138,71,51,43,51,15,15,25,999999,0,3
0,2.925859,71,51,43,51,15,15,25,999999,0,3
0,2.904829,71,51,43,51,15,15,25,999999,0,3
0,2.896084,69,51,41,49,13,13,27,999999,0,3
0,2.893383,69,51,41,49,13,13,27,999999,0,3
0,2.893731,69,51,41,49,13,13,27,999999,0,3
0,2.895704,68,52,42,50,12,12,27,999999,0,3
0,2.902511,68,52,42,50,12,12,27,999999,0,3
0,2.924677,68,52,42,50,12,12,27,999999,0,3
0,2.956317,67,51,41,49,11,11,32,17,1,3
0,2.99283,67,51,41,49,11,11,32,17,1,3
0,3.023006,66,52,42,50,10,10,31,16,1,3
0,3.042932,66,52,42,50,10,10,31,16,1,3
0,3.042932,66,52,42,50,10,10,31,16,1,3
0,3.042932,66,52,42,50,10,10,31,16,1,3
0,3.042932,66,52,42,50,10,10,31,16,1,3
0,2.925199,66,52,42,50,10,10,31,16,1,3
0,2.817517,66,52,42,50,10,10,31,16,1,3
0,2.756954,65,53,43,51,9,9,27,16,1,3
0,2.756954,65,53,43,51,9,9,27,16,1,3
0,2.756954,65,53,43,51,9,9,27,16,1,3
0,2.756954,65,53,43,51,9,9,27,16,1,3
0,2.756954,65,53,43,51,9,9,27,16,1,3
0,2.756954,64,52,42,50,8,8,32,16,1,3
0,2.756954,64,52,42,50,8,8,32,16,1,3
0,2.756954,64,52,42,50,8,8,32,16,1,3
0,2.756954,64,52,42,50,8,8,32,16,1,3
0,2.756954,64,52,42,50,8,8,32,16,1,3
0,2.756954,64,52,42,50,8,8,32,16,1,3
0,-2.848333,65,53,43,51,9,9,27,16,1,3
0,-2.765842,65,53,43,51,9,9,27,16,1,3
0,-2.765842,65,53,43,51,9,9,27,999999,0,3
0,-3.117116,65,53,43,51,9,9,27,999999,0,3
0,3.094645,64,54,44,52,8,8,26,999999,0,3
0,3.078032,64,54,44,52,8,8,26,999999,0,3
0,3.074168,62,54,44,52,6,6,26,999999,0,3
0,-2.331696,77,17,49,57,43,43,35,999999,0,3
0,-1.857549,54,62,8,0,46,46,46,15,1,3
0,-1.713977,54,62,8,0,46,46,46,15,1,3
0,-0.928568,53,41,13,21,35,35,44,999999,0,3
0,-0.928467,53,41,13,21,35,35,44,999999,0,3
0,-0.928443,53,39,15,23,33,33,32,999999,0,3
0,-0.928438,53,39,15,23,33,33,32,999999,0,3
0,-1.312293,53,39,15,23,33,33,32,999999,0,3
0,-1.460621,52,38,16,24,32,32,38,999999,0,3
0,-1.49512,52,38,16,24,32,32,38,999999,0,3
0,-1.503143,52,38,16,24,32,32,38,999999,0,3
0,2.255475,69,51,41,49,13,13,27,12,1,3
0,1.367248,68,52,42,50,12,12,27,999999,0,3
0,2.042201,68,52,42,50,12,12,27,999999,0,3
0,1.808435,67,51,41,49,11,11,32,999999,0,3
0,1.529128,67,51,41,49,11,11,32,999999,0,3
0,1.464173,67,51,41,49,11,11,32,999999,0,3
0,1.449064,66,50,40,48,10,10,33,999999,0,3
0,1.44555,66,50,40,48,10,10,33,999999,0,3
0,1.444733,65,49,39,47,11,11,35,999999,0,3
0,1.522041,65,49,39,47,11,11,35,999999,0,3
0,1.551948,65,49,39,47,11,11,35,999999,0,3
0,1.558903,66,48,38,46,12,12,31,999999,0,3
0,1.560521,66,48,38,46,12,12,31,999999,0,3
0,1.560897,65,47,37,45,13,13,25,999999,0,3
0,0.930918,65,47,37,45,13,13,25,999999,0,3
0,0.784408,64,46,36,44,14,14,36,999999,0,3
0,-2.842169,78,20,50,58,40,40,42,999999,0,3
0,-2.469014,77,21,49,57,39,39,43,999999,0,3
0,-2.382232,77,21,49,57,39,39,43,999999,0,3
0,-2.362047,77,21,49,57,39,39,43,999999,0,3
0,-2.357353,78,22,50,58,38,38,47,999999,0,3
0,-2.356261,77,23,49,57,37,37,50,999999,0,3
0,-3.025794,77,23,49,57,37,37,50,999999,0,3
0,3.101682,76,24,48,56,36,36,54,999999,0,3
0,3.065466,76,24,48,56,36,36,54,47,1,3
0,-2.454403,76,24,48,56,36,36,54,999999,0,3
0,-1.904707,76,24,48,56,36,36,54,999999,0,3
0,-1.818458,77,25,49,57,35,35,52,999999,0,3
0,-1.813513,77,25,49,57,35,35,52,999999,0,3
0,-1.812364,77,25,49,57,35,35,52,999999,0,3
0,-1.786002,77,27,49,57,33,33,39,999999,0,3
0,-1.779871,78,28,50,58,32,32,39,999999,0,3
0,-1.778445,78,28,50,58,32,32,39,999999,0,3
0,-1.778114,79,29,51,59,31,31,48,999999,0,3
0,-1.778036,80,30,52,60,30,30,53,999999,0,3
0,-2.369488,79,31,51,59,29,29,50,999999,0,3
0,-2.358212,79,33,51,59,29,29,57,999999,0,3
0,-2.356088,79,33,51,59,29,29,57,999999,0,3
0,-2.80344,71,59,49,57,15,15,15,999999,0,3
0,-2.862331,69,61,51,59,13,13,17,999999,0,3
0,2.441884,69,61,51,59,13,13,17,29,1,3
0,1.946318,69,61,51,59,13,13,17,999999,0,3
0,1.684053,68,62,50,58,12,12,21,999999,0,3
0,1.534632,68,62,50,58,12,12,21,999999,0,3
0,1.44026,68,62,50,58,12,12,21,999999,0,3
0,1.372011,67,63,51,57,11,11,20,999999,0,3
0,1.315834,67,63,51,57,11,11,20,999999,0,3
0,1.265016,66,62,50,56,10,10,19,999999,0,3
0,1.21642,66,62,50,56,10,10,19,999999,0,3
0,1.168795,65,63,51,55,9,9,20,999999,0,3
0,1.123805,65,63,51,55,9,9,20,999999,0,3
0,1.081457,65,63,51,55,9,9,20,999999,0,3
0,1.039408,64,62,50,54,8,8,23,999999,0,3
0,0.996563,63,63,51,53,7,7,24,999999,0,3
0,0.954491,63,63,51,53,7,7,24,999999,0,3
0,0.914152,63,63,51,53,7,7,24,999999,0,3
0,0.875803,62,64,52,52,6,6,24,999999,0,3
0,0.839518,62,64,52,52,6,6,24,999999,0,3
0,0.807298,62,64,52,52,6,6,24,999999,0,3
0,0.780614,61,65,53,51,5,5,23,999999,0,3
0,0.757384,61,65,53,51,5,5,23,999999,0,3
0,0.740954,62,66,54,52,6,6,20,999999,0,3
0,0.73384,62,66,54,52,6,6,20,999999,0,3
0,0.731161,61,67,55,51,7,7,19,999999,0,3
0,0.941869,61,67,55,51,7,7,19,999999,0,3
0,1.646256,60,66,54,50,6,6,20,999999,0,3
0,1.919887,60,66,54,50,6,6,20,999999,0,3
0,1.983523,60,66,54,50,6,6,20,999999,0,3
0,1.998324,59,65,53,49,5,5,24,999999,0,3
0,2.001766,59,65,53,49,5,5,24,999999,0,3
0,2.002567,58,66,54,48,6,6,20,999999,0,3
0,2.002753,57,65,53,47,5,5,26,999999,0,3
0,2.002797,57,65,53,47,5,5,26,999999,0,3
0,2.002807,57,65,53,47,5,5,26,999999,0,3
0,2.002809,56,64,52,46,4,4,28,11,1,3
0,-2.707366,79,3,51,59,57,57,19,50,1,3
0,-2.719042,79,3,51,59,57,57,19,77,1,3
0,-2.736649,79,3,51,59,57,57,19,76,1,3
0,-2.740743,79,3,51,59,57,57,19,76,1,3
0,-2.741696,80,4,52,60,56,56,20,999999,0,3
0,-2.741917,79,5,51,59,55,55,21,999999,0,3
0,-2.741969,78,6,50,58,54,54,24,999999,0,3
0,-2.829549,78,8,50,58,52,52,24,999999,0,3
0,-2.849919,78,8,50,58,52,52,24,999999,0,3
0,-2.854657,77,9,49,57,51,51,32,999999,0,3
0,-2.855759,77,9,49,57,51,51,32,999999,0,3
0,-2.392139,77,11,49,57,49,49,30,999999,0,3
0,-2.020722,78,12,50,58,48,48,26,999999,0,3
0,-2.129218,77,13,49,57,47,47,33,999999,0,3
0,-2.154453,78,14,50,58,46,46,32,999999,0,3
0,-2.160322,77,15,49,57,45,45,33,999999,0,3
0,-2.198894,78,16,50,58,44,44,34,999999,0,3
0,-2.264106,78,18,50,58,42,42,38,999999,0,3
0,-2.279274,79,19,51,59,41,41,39,999999,0,3
0,-2.282801,78,20,50,58,40,40,42,999999,0,3
0,-2.317794,78,20,50,58,40,40,42,999999,0,3
0,-2.325933,78,22,50,58,38,38,47,999999,0,3
0,-2.327826,79,23,51,59,37,37,50,999999,0,3
0,-2.275127,78,24,50,58,36,36,53,999999,0,3
0,-2.18255,79,25,51,59,35,35,54,999999,0,3
0,-2.161017,79,27,51,59,33,33,51,999999,0,3
0,-2.186484,79,27,51,59,33,33,51,999999,0,3
0,-2.207104,79,29,51,59,31,31,48,999999,0,3
0,-2.2119,80,30,52,60,30,30,53,999999,0,3
0,-2.325464,79,31,51,59,29,29,50,999999,0,3
0,-2.351878,80,32,52,60,30,30,56,999999,0,3
0,-2.358022,79,33,51,59,29,29,57,999999,0,3
0,-2.392918,80,34,52,60,30,30,59,999999,0,3
0,-2.417176,79,35,51,59,29,29,58,999999,0,3
0,-2.422818,79,37,51,59,29,29,58,999999,0,3
0,-2.37804,80,38,52,60,28,28,58,999999,0,3
0,-2.360533,79,39,51,59,27,27,56,999999,0,3
0,-2.356461,80,40,52,60,26,26,55,999999,0,3
0,-2.355514,79,41,51,59,25,25,53,999999,0,3
0,-2.620977,79,43,51,59,23,23,49,999999,0,3
0,3.141499,74,48,46,54,18,18,21,999999,0,3
0,3.141499,74,48,46,54,18,18,21,999999,0,3
0,1.65884,70,50,42,50,14,14,22,999999,0,3
0,2.556474,70,50,42,50,14,14,22,999999,0,3
0,2.765233,70,50,42,50,14,14,22,999999,0,3
0,2.813785,69,51,41,49,13,13,27,999999,0,3
0,2.825078,69,51,41,49,13,13,27,999999,0,3
0,2.827704,67,51,41,49,11,11,32,999999,0,3
0,2.828314,67,51,41,49,11,11,32,999999,0,3
0,2.828456,67,51,41,49,11,11,32,999999,0,3
0,2.997171,66,52,42,50,10,10,31,999999,0,3
0,2.355773,66,52,42,50,10,10,31,999999,0,3
0,1.839136,66,52,42,50,10,10,31,999999,0,3
0,1.718985,65,51,41,49,9,9,34,999999,0,3
0,1.69104,65,51,41,49,9,9,34,999999,0,3
0,2.522837,65,51,41,49,9,9,34,999999,0,3
0,-3.126596,64,52,42,50,8,8,32,999999,0,3
0,-3.059275,64,52,42,50,8,8,32,999999,0,3
0,-3.051696,63,53,43,51,7,7,28,999999,0,3
0,-3.076453,63,53,43,51,7,7,28,999999,0,3
0,-3.120914,64,54,44,52,8,8,26,31,1,3
0,3.103549,64,54,44,52,8,8,26,31,1,3
0,3.032552,63,55,45,53,7,7,27,30,1,3
0,2.389538,68,48,6,14,50,50,35,999999,0,3
0,2.765051,67,49,5,13,51,51,31,999999,0,3
0,-2.693504,80,2,52,60,58,58,19,31,1,3
0,-2.735502,80,2,52,60,58,58,19,999999,0,3
0,-2.452856,80,2,52,60,58,58,19,999999,0,3
0,-2.387124,79,3,51,59,57,57,19,999999,0,3
0,-2.371834,79,3,51,59,57,57,19,999999,0,3
0,-2.368278,80,4,52,60,56,56,20,999999,0,3
0,-2.637814,79,5,51,59,55,55,21,999999,0,3
0,-2.742094,78,6,50,58,54,54,24,999999,0,3
0,-2.796851,78,8,50,58,52,52,24,999999,0,3
0,-2.814281,77,9,49,57,51,51,32,999999,0,3
0,-2.818334,77,9,49,57,51,51,32,999999,0,3
0,-2.819278,76,10,48,56,50,50,35,999999,0,3
0,-2.325018,77,11,49,57,49,49,30,999999,0,3
0,-2.133994,77,13,49,57,47,47,33,999999,0,3
0,-2.276452,78,14,50,58,46,46,32,999999,0,3
0,-2.338335,77,15,49,57,45,45,33,999999,0,3
0,-2.352729,78,16,50,58,44,44,34,999999,0,3
0,-2.356077,77,17,49,57,43,43,35,999999,0,3
0,-2.356077,77,19,49,57,41,41,38,20,1,3
0,-2.356077,77,19,49,57,41,41,38,19,1,3
0,-2.356077,78,24,50,58,36,36,53,999999,0,3
0,-1.401479,77,25,49,57,35,35,52,999999,0,3
0,3.097226,77,25,49,57,35,35,52,21,1,3
0,2.682213,77,25,49,57,35,35,52,20,1,3
0,2.585697,76,26,48,56,34,34,48,19,1,3
0,2.844057,68,52,42,50,12,12,27,23,1,3
0,3.112051,67,51,41,49,11,11,32,24,1,3
0,3.097032,66,52,42,50,10,10,31,24,1,3
0,3.136668,66,52,42,50,10,10,31,999999,0,3
0,-3.115704,66,52,42,50,10,10,31,24,1,3
0,-3.096714,66,52,42,50,10,10,31,24,1,3
0,-3.083651,65,53,43,51,9,9,27,24,1,3
0,-3.073127,64,52,42,50,8,8,32,24,1,3
0,-3.063467,64,52,42,50,8,8,32,999999,0,3
0,-3.053816,63,53,43,51,7,7,28,999999,0,3
0,-3.043706,63,53,43,51,7,7,28,999999,0,3
0,-3.032844,63,53,43,51,7,7,28,999999,0,3
0,-3.021011,62,54,44,52,6,6,26,999999,0,3
0,-3.008005,62,54,44,52,6,6,26,999999,0,3
0,-2.993614,62,54,44,52,6,6,26,999999,0,3
0,-2.977592,61,55,43,51,5,5,28,999999,0,3
0,-3.001778,61,55,43,51,5,5,28,999999,0,3
0,-2.946143,60,56,44,50,4,4,29,999999,0,3
0,-2.994419,61,57,45,51,5,5,29,999999,0,3
0,-2.656963,62,60,48,52,6,6,28,999999,0,3
0,-2.427713,62,60,48,52,6,6,28,999999,0,3
0,-3.074292,42,58,20,12,34,34,48,999999,0,3
0,1.876259,43,57,19,11,35,35,48,999999,0,3
0,1.361297,43,57,19,11,35,35,48,999999,0,3
0,2.733221,74,50,46,54,18,18,25,19,1,3
0,2.726796,73,51,45,53,17,17,24,18,1,3
0,2.725302,72,50,44,52,16,16,22,18,1,3
0,2.724955,72,50,44,52,16,16,22,17,1,3
0,2.724874,71,51,43,51,15,15,25,17,1,3
0,2.69154,71,51,43,51,15,15,25,17,1,3
0,2.683787,71,51,43,51,15,15,25,999999,0,3
0,2.681984,70,52,42,50,14,14,24,999999,0,3
0,2.681565,69,51,41,49,13,13,27,999999,0,3
0,2.062137,68,52,42,50,12,12,27,999999,0,3
0,1.619438,68,52,42,50,12,12,27,999999,0,3
0,3.008569,62,54,44,52,6,6,26,999999,0,3
0,-2.918217,61,55,43,51,5,5,28,999999,0,3
0,-2.835332,61,55,43,51,5,5,28,999999,0,3
0,-2.77644,83,5,55,63,57,57,19,999999,0,3
0,2.908485,83,5,55,63,57,57,19,999999,0,3
0,2.769353,83,5,55,63,57,57,19,999999,0,3
0,2.736992,82,6,54,62,56,56,15,999999,0,3
0,2.729466,81,5,53,61,55,55,20,999999,0,3
0,2.972642,80,6,52,60,54,54,20,999999,0,3
0,3.127891,79,7,51,59,53,53,22,999999,0,3
0,3.134638,78,8,50,58,52,52,24,999999,0,3
0,3.136207,77,9,49,57,51,51,32,999999,0,3
0,3.139348,77,9,49,57,51,51,32,999999,0,3
0,3.141417,76,10,48,56,50,50,35,999999,0,3
0,2.976128,75,11,47,55,49,49,37,999999,0,3
0,2.687111,74,12,46,54,48,48,36,999999,0,3
0,2.619897,73,11,45,53,49,49,39,999999,0,3
0,2.604263,72,12,44,52,48,48,36,999999,0,3
0,2.122989,71,11,43,51,49,49,43,999999,0,3
